Power plant;HV-B Station;HV-A Station;LV Station;Company;Individual;Capacity;Load
1;-;-;1511;-;1309786;-;3829
1;-;-;1511;-;1309787;-;4382
1;-;-;1511;-;1309788;-;4963
1;-;-;1511;-;1309789;-;5142
1;-;-;1511;-;1309790;-;4838
1;-;-;1511;-;1309791;-;4799
1;-;-;1511;-;1309792;-;4483
1;-;-;1511;-;1309793;-;5548
1;-;-;1511;-;1309794;-;4064
1;-;-;1511;-;1309795;-;5479
1;-;-;1511;-;1309796;-;4419
1;-;-;1511;-;1309797;-;5255
1;-;-;1511;-;1309798;-;4453
1;-;5;1512;-;-;421221;-
1;-;-;1512;10007;-;-;15708
1;-;-;1512;10008;-;-;14547
1;-;-;1512;10009;-;-;15966
1;-;-;1512;10010;-;-;15700
1;-;-;1512;10011;-;-;11318
1;-;-;1512;-;1309799;-;5383
1;-;-;1512;-;1309800;-;3990
1;-;-;1512;-;1309801;-;5543
1;-;-;1512;-;1309802;-;4809
1;-;-;1512;-;1309803;-;4538
1;-;-;1512;-;1309804;-;5089
1;-;-;1512;-;1309805;-;3823
1;-;-;1512;-;1309806;-;5087
1;-;-;1512;-;1309807;-;3986
1;-;-;1512;-;1309808;-;5569
1;-;-;1512;-;1309809;-;5216
1;-;-;1512;-;1309810;-;5067
1;-;-;1512;-;1309811;-;5239
1;-;-;1512;-;1309812;-;5625
1;-;-;1512;-;1309813;-;4532
1;-;-;1512;-;1309814;-;4660
1;-;-;1512;-;1309815;-;4818
1;-;-;1512;-;1309816;-;4309
1;-;-;1512;-;1309817;-;4611
1;-;-;1512;-;1309818;-;5095
1;-;-;1512;-;1309819;-;5559
1;-;-;1512;-;1309820;-;4500
1;-;-;1512;-;1309821;-;4780
1;-;-;1512;-;1309822;-;4545
1;-;-;1512;-;1309823;-;5561
1;-;-;1512;-;1309824;-;5040
1;-;-;1512;-;1309825;-;5567
1;-;-;1512;-;1309826;-;5600
1;-;-;1512;-;1309827;-;5328
1;-;-;1512;-;1309828;-;4322
1;-;-;1512;-;1309829;-;4317
1;-;-;1512;-;1309830;-;3801
1;-;-;1512;-;1309831;-;5363
1;-;-;1512;-;1309832;-;4407
1;-;-;1512;-;1309833;-;5307
1;-;-;1512;-;1309834;-;5240
1;-;-;1512;-;1309835;-;3817
1;-;-;1512;-;1309836;-;4670
1;-;-;1512;-;1309837;-;4997
1;-;-;1512;-;1309838;-;4432
1;-;5;1513;-;-;503346;-
1;-;-;1513;10012;-;-;15668
1;-;-;1513;10013;-;-;16244
1;-;-;1513;10014;-;-;12356
1;-;-;1513;10015;-;-;12099
1;-;-;1513;10016;-;-;15606
1;-;-;1513;10017;-;-;11446
1;-;-;1513;10018;-;-;10906
1;-;-;1513;10019;-;-;12840
1;-;-;1513;-;1309839;-;4000
1;-;-;1513;-;1309840;-;4214
1;-;-;1513;-;1309841;-;5378
1;-;-;1513;-;1309842;-;4246
1;-;-;1513;-;1309843;-;3760
1;-;-;1513;-;1309844;-;4814
1;-;-;1513;-;1309845;-;5573
1;-;-;1513;-;1309846;-;5040
1;-;-;1513;-;1309847;-;4404
1;-;-;1513;-;1309848;-;4429
1;-;-;1513;-;1309849;-;5497
1;-;-;1513;-;1309850;-;4181
1;-;-;1513;-;1309851;-;4224
1;-;-;1513;-;1309852;-;4944
1;-;-;1513;-;1309853;-;4448
1;-;-;1513;-;1309854;-;4339
1;-;-;1513;-;1309855;-;5103
1;-;-;1513;-;1309856;-;3894
1;-;-;1513;-;1309857;-;4768
1;-;-;1513;-;1309858;-;5308
1;-;-;1513;-;1309859;-;5116
1;-;-;1513;-;1309860;-;3911
1;-;-;1513;-;1309861;-;3938
1;-;-;1513;-;1309862;-;4215
1;-;-;1513;-;1309863;-;4492
1;-;-;1513;-;1309864;-;5341
1;-;-;1513;-;1309865;-;5563
1;-;-;1513;-;1309866;-;5139
1;-;-;1513;-;1309867;-;4761
1;-;-;1513;-;1309868;-;4308
1;-;-;1513;-;1309869;-;4167
1;-;-;1513;-;1309870;-;4657
1;-;-;1513;-;1309871;-;5432
1;-;-;1513;-;1309872;-;5145
1;-;5;1514;-;-;420096;-
1;-;-;1514;10020;-;-;13491
1;-;-;1514;10021;-;-;15287
1;-;-;1514;10022;-;-;15416
1;-;-;1514;10023;-;-;13698
1;-;-;1514;10024;-;-;11652
1;-;-;1514;10025;-;-;16099
1;-;-;1514;10026;-;-;14639
1;-;-;1514;-;1309873;-;4856
1;-;-;1514;-;1309874;-;3949
1;-;-;1514;-;1309875;-;4985
1;-;-;1514;-;1309876;-;4652
1;-;-;1514;-;1309877;-;4990
1;-;-;1514;-;1309878;-;4307
1;-;-;1514;-;1309879;-;5246
1;-;-;1514;-;1309880;-;4805
1;-;-;1514;-;1309881;-;5501
1;-;-;1514;-;1309882;-;5381
1;-;-;1514;-;1309883;-;3955
1;-;-;1514;-;1309884;-;5373
1;-;-;1514;-;1309885;-;3863
1;-;-;1514;-;1309886;-;5185
1;-;-;1514;-;1309887;-;4828
1;-;-;1514;-;1309888;-;3835
1;-;-;1514;-;1309889;-;5059
1;-;-;1514;-;1309890;-;4257
1;-;-;1514;-;1309891;-;5039
1;-;-;1514;-;1309892;-;3812
1;-;-;1514;-;1309893;-;5451
1;-;-;1514;-;1309894;-;4191
1;-;-;1514;-;1309895;-;5602
1;-;-;1514;-;1309896;-;5174
1;-;-;1514;-;1309897;-;5211
1;-;-;1514;-;1309898;-;5031
1;-;-;1514;-;1309899;-;4214
1;-;-;1514;-;1309900;-;4278
1;-;-;1514;-;1309901;-;5108
1;-;-;1514;-;1309902;-;4756
1;-;-;1514;-;1309903;-;5165
1;-;-;1514;-;1309904;-;5469
1;-;-;1514;-;1309905;-;5374
1;-;-;1514;-;1309906;-;4587
1;-;-;1514;-;1309907;-;4485
1;-;-;1514;-;1309908;-;5597
1;-;-;1514;-;1309909;-;4490
1;-;-;1514;-;1309910;-;5450
1;-;-;1514;-;1309911;-;5115
1;-;5;1515;-;-;480540;-
1;-;-;1515;10027;-;-;11010
1;-;-;1515;10028;-;-;12498
1;-;-;1515;10029;-;-;13279
1;-;-;1515;10030;-;-;16004
1;-;-;1515;10031;-;-;15284
1;-;-;1515;10032;-;-;16088
1;-;-;1515;10033;-;-;13601
1;-;-;1515;-;1309912;-;4067
1;-;-;1515;-;1309913;-;3997
1;-;-;1515;-;1309914;-;5214
1;-;-;1515;-;1309915;-;4096
1;-;-;1515;-;1309916;-;4904
1;-;-;1515;-;1309917;-;3975
1;-;-;1515;-;1309918;-;4011
1;-;-;1515;-;1309919;-;4908
1;-;-;1515;-;1309920;-;4079
1;-;-;1515;-;1309921;-;4454
1;-;-;1515;-;1309922;-;5213
1;-;-;1515;-;1309923;-;4062
1;-;-;1515;-;1309924;-;4183
1;-;-;1515;-;1309925;-;4311
1;-;-;1515;-;1309926;-;5401
1;-;-;1515;-;1309927;-;4322
1;-;-;1515;-;1309928;-;4440
1;-;-;1515;-;1309929;-;4953
1;-;-;1515;-;1309930;-;4025
1;-;-;1515;-;1309931;-;5165
1;-;-;1515;-;1309932;-;4589
1;-;-;1515;-;1309933;-;4610
1;-;-;1515;-;1309934;-;5232
1;-;-;1515;-;1309935;-;4473
1;-;-;1515;-;1309936;-;4420
1;-;-;1515;-;1309937;-;4633
1;-;-;1515;-;1309938;-;5621
1;-;-;1515;-;1309939;-;5069
1;-;-;1515;-;1309940;-;3974
1;-;-;1515;-;1309941;-;5359
1;-;-;1515;-;1309942;-;4764
1;-;-;1515;-;1309943;-;4957
1;-;-;1515;-;1309944;-;4713
1;-;-;1515;-;1309945;-;3936
1;-;5;1516;-;-;633756;-
1;-;-;1516;10034;-;-;13247
1;-;-;1516;10035;-;-;13143
1;-;-;1516;10036;-;-;11655
1;-;-;1516;10037;-;-;13549
1;-;-;1516;10038;-;-;14944
1;-;-;1516;10039;-;-;14249
1;-;-;1516;10040;-;-;12457
1;-;-;1516;10041;-;-;12649
1;-;-;1516;-;1309946;-;4985
1;-;-;1516;-;1309947;-;4968
1;-;-;1516;-;1309948;-;5606
1;-;-;1516;-;1309949;-;4380
1;-;-;1516;-;1309950;-;4975
1;-;-;1516;-;1309951;-;5442
1;-;-;1516;-;1309952;-;5292
1;-;-;1516;-;1309953;-;3837
1;-;-;1516;-;1309954;-;4638
1;-;-;1516;-;1309955;-;5108
1;-;-;1516;-;1309956;-;3884
1;-;-;1516;-;1309957;-;4612
1;-;-;1516;-;1309958;-;5563
1;-;-;1516;-;1309959;-;5448
1;-;-;1516;-;1309960;-;4186
1;-;-;1516;-;1309961;-;5222
1;-;-;1516;-;1309962;-;4488
1;-;-;1516;-;1309963;-;4161
1;-;-;1516;-;1309964;-;5217
1;-;-;1516;-;1309965;-;4056
1;-;-;1516;-;1309966;-;5185
1;-;-;1516;-;1309967;-;4485
1;-;-;1516;-;1309968;-;4449
1;-;-;1516;-;1309969;-;5083
1;-;-;1516;-;1309970;-;4786
1;-;-;1516;-;1309971;-;4754
1;-;-;1516;-;1309972;-;3805
1;-;-;1516;-;1309973;-;3915
1;-;-;1516;-;1309974;-;5192
1;-;-;1516;-;1309975;-;5170
1;-;-;1516;-;1309976;-;5628
1;-;-;1516;-;1309977;-;5112
1;-;-;1516;-;1309978;-;4936
1;-;-;1516;-;1309979;-;4173
1;-;5;1517;-;-;673433;-
1;-;-;1517;10042;-;-;15608
1;-;-;1517;10043;-;-;14854
1;-;-;1517;10044;-;-;16224
1;-;-;1517;10045;-;-;14674
1;-;-;1517;10046;-;-;11744
1;-;-;1517;10047;-;-;12624
1;-;-;1517;10048;-;-;15954
1;-;-;1517;10049;-;-;14230
1;-;-;1517;10050;-;-;16011
1;-;-;1517;10051;-;-;13204
1;-;-;1517;-;1309980;-;4433
1;-;-;1517;-;1309981;-;4867
1;-;-;1517;-;1309982;-;5261
1;-;-;1517;-;1309983;-;4891
1;-;-;1517;-;1309984;-;4172
1;-;-;1517;-;1309985;-;4109
1;-;-;1517;-;1309986;-;5270
1;-;-;1517;-;1309987;-;5419
1;-;-;1517;-;1309988;-;5491
1;-;-;1517;-;1309989;-;5502
1;-;-;1517;-;1309990;-;5236
1;-;-;1517;-;1309991;-;5154
1;-;-;1517;-;1309992;-;3795
1;-;-;1517;-;1309993;-;4686
1;-;-;1517;-;1309994;-;5554
1;-;-;1517;-;1309995;-;5349
1;-;-;1517;-;1309996;-;4036
1;-;-;1517;-;1309997;-;3898
1;-;-;1517;-;1309998;-;3981
1;-;-;1517;-;1309999;-;4679
1;-;-;1517;-;1310000;-;3882
1;-;-;1517;-;1310001;-;5055
1;-;-;1517;-;1310002;-;4979
1;-;-;1517;-;1310003;-;5091
1;-;-;1517;-;1310004;-;4043
1;-;-;1517;-;1310005;-;4445
1;-;-;1517;-;1310006;-;4101
1;-;-;1517;-;1310007;-;4448
1;-;-;1517;-;1310008;-;5451
1;-;-;1517;-;1310009;-;5210
1;-;-;1517;-;1310010;-;5427
1;-;-;1517;-;1310011;-;4245
1;-;5;1518;-;-;445136;-
1;-;-;1518;10052;-;-;15706
1;-;-;1518;10053;-;-;15134
1;-;-;1518;10054;-;-;15556
1;-;-;1518;10055;-;-;11549
1;-;-;1518;10056;-;-;15986
1;-;-;1518;-;1310012;-;5408
1;-;-;1518;-;1310013;-;4472
1;-;-;1518;-;1310014;-;5054
1;-;-;1518;-;1310015;-;4873
1;-;-;1518;-;1310016;-;5540
1;-;-;1518;-;1310017;-;4619
1;-;-;1518;-;1310018;-;4430
1;-;-;1518;-;1310019;-;4797
1;-;-;1518;-;1310020;-;4315
1;-;-;1518;-;1310021;-;4755
1;-;-;1518;-;1310022;-;4809
1;-;-;1518;-;1310023;-;4059
1;-;-;1518;-;1310024;-;5434
1;-;-;1518;-;1310025;-;4716
1;-;-;1518;-;1310026;-;4397
1;-;-;1518;-;1310027;-;3950
1;-;-;1518;-;1310028;-;4221
1;-;-;1518;-;1310029;-;3896
1;-;-;1518;-;1310030;-;5592
1;-;-;1518;-;1310031;-;5203
1;-;-;1518;-;1310032;-;3914
1;-;-;1518;-;1310033;-;5093
1;-;-;1518;-;1310034;-;5026
1;-;-;1518;-;1310035;-;4182
1;-;-;1518;-;1310036;-;5200
1;-;-;1518;-;1310037;-;5402
1;-;-;1518;-;1310038;-;4049
1;-;-;1518;-;1310039;-;5612
1;-;-;1518;-;1310040;-;4152
1;-;-;1518;-;1310041;-;4803
1;-;-;1518;-;1310042;-;4030
1;-;-;1518;-;1310043;-;4239
1;-;-;1518;-;1310044;-;4342
1;-;-;1518;-;1310045;-;4800
1;-;-;1518;-;1310046;-;5387
1;-;-;1518;-;1310047;-;4982
1;-;-;1518;-;1310048;-;5028
1;-;-;1518;-;1310049;-;4965
1;-;-;1518;-;1310050;-;4354
1;-;-;1518;-;1310051;-;4440
1;-;5;1519;-;-;656199;-
1;-;-;1519;10057;-;-;16055
1;-;-;1519;10058;-;-;12748
1;-;-;1519;10059;-;-;15019
1;-;-;1519;10060;-;-;13414
1;-;-;1519;10061;-;-;12601
1;-;-;1519;10062;-;-;11990
1;-;-;1519;10063;-;-;14926
1;-;-;1519;-;1310052;-;5088
1;-;-;1519;-;1310053;-;4398
1;-;-;1519;-;1310054;-;5390
1;-;-;1519;-;1310055;-;4923
1;-;-;1519;-;1310056;-;4350
1;-;-;1519;-;1310057;-;5460
1;-;-;1519;-;1310058;-;4317
1;-;-;1519;-;1310059;-;4421
1;-;-;1519;-;1310060;-;4367
1;-;-;1519;-;1310061;-;5474
1;-;-;1519;-;1310062;-;4257
1;-;-;1519;-;1310063;-;4124
1;-;-;1519;-;1310064;-;4291
1;-;-;1519;-;1310065;-;4441
1;-;-;1519;-;1310066;-;3940
1;-;-;1519;-;1310067;-;3829
1;-;-;1519;-;1310068;-;4455
1;-;-;1519;-;1310069;-;4547
1;-;-;1519;-;1310070;-;4882
1;-;-;1519;-;1310071;-;5187
1;-;-;1519;-;1310072;-;4382
1;-;-;1519;-;1310073;-;4220
1;-;-;1519;-;1310074;-;5633
1;-;-;1519;-;1310075;-;4672
1;-;-;1519;-;1310076;-;4874
1;-;-;1519;-;1310077;-;4991
1;-;-;1519;-;1310078;-;5519
1;-;-;1519;-;1310079;-;4109
1;-;-;1519;-;1310080;-;4528
1;-;-;1519;-;1310081;-;5046
1;-;-;1519;-;1310082;-;4857
1;-;-;1519;-;1310083;-;4515
1;-;-;1519;-;1310084;-;5526
1;-;-;1519;-;1310085;-;4479
1;-;-;1519;-;1310086;-;4153
1;-;-;1519;-;1310087;-;4435
1;-;-;1519;-;1310088;-;4620
1;-;5;1520;-;-;495940;-
1;-;-;1520;10064;-;-;13863
1;-;-;1520;10065;-;-;15497
1;-;-;1520;10066;-;-;14779
1;-;-;1520;10067;-;-;13499
1;-;-;1520;10068;-;-;14867
1;-;-;1520;10069;-;-;11573
1;-;-;1520;10070;-;-;16231
1;-;-;1520;10071;-;-;13579
1;-;-;1520;-;1310089;-;4531
1;-;-;1520;-;1310090;-;5271
1;-;-;1520;-;1310091;-;4185
1;-;-;1520;-;1310092;-;4573
1;-;-;1520;-;1310093;-;5191
1;-;-;1520;-;1310094;-;4635
1;-;-;1520;-;1310095;-;5441
1;-;-;1520;-;1310096;-;4814
1;-;-;1520;-;1310097;-;5294
1;-;-;1520;-;1310098;-;4032
1;-;-;1520;-;1310099;-;4480
1;-;-;1520;-;1310100;-;4835
1;-;-;1520;-;1310101;-;5483
1;-;-;1520;-;1310102;-;5269
1;-;-;1520;-;1310103;-;5103
1;-;-;1520;-;1310104;-;4940
1;-;-;1520;-;1310105;-;5100
1;-;-;1520;-;1310106;-;4109
1;-;-;1520;-;1310107;-;4871
1;-;-;1520;-;1310108;-;5150
1;-;-;1520;-;1310109;-;5386
1;-;-;1520;-;1310110;-;4508
1;-;-;1520;-;1310111;-;4342
1;-;-;1520;-;1310112;-;5237
1;-;-;1520;-;1310113;-;4794
1;-;-;1520;-;1310114;-;4790
1;-;-;1520;-;1310115;-;5571
1;-;-;1520;-;1310116;-;5205
1;-;-;1520;-;1310117;-;4642
1;-;-;1520;-;1310118;-;5080
1;-;-;1520;-;1310119;-;5073
1;-;-;1520;-;1310120;-;4126
1;-;-;1520;-;1310121;-;4520
1;-;-;1520;-;1310122;-;5335
1;-;-;1520;-;1310123;-;4698
1;-;-;1520;-;1310124;-;4463
1;-;-;1520;-;1310125;-;3772
1;-;5;1521;-;-;466006;-
1;-;-;1521;10072;-;-;14661
1;-;-;1521;10073;-;-;13895
1;-;-;1521;10074;-;-;12215
1;-;-;1521;10075;-;-;14101
1;-;-;1521;10076;-;-;16098
1;-;-;1521;10077;-;-;12190
1;-;-;1521;10078;-;-;12680
1;-;-;1521;10079;-;-;11441
1;-;-;1521;-;1310126;-;4730
1;-;-;1521;-;1310127;-;5154
1;-;-;1521;-;1310128;-;4073
1;-;-;1521;-;1310129;-;4353
1;-;-;1521;-;1310130;-;5615
1;-;-;1521;-;1310131;-;4111
1;-;-;1521;-;1310132;-;4741
1;-;-;1521;-;1310133;-;5547
1;-;-;1521;-;1310134;-;5149
1;-;-;1521;-;1310135;-;3923
1;-;-;1521;-;1310136;-;3972
1;-;-;1521;-;1310137;-;5439
1;-;-;1521;-;1310138;-;4285
1;-;-;1521;-;1310139;-;3792
1;-;-;1521;-;1310140;-;5214
1;-;-;1521;-;1310141;-;5049
1;-;-;1521;-;1310142;-;4052
1;-;-;1521;-;1310143;-;4902
1;-;-;1521;-;1310144;-;5162
1;-;-;1521;-;1310145;-;4953
1;-;-;1521;-;1310146;-;4054
1;-;-;1521;-;1310147;-;4130
1;-;-;1521;-;1310148;-;4943
1;-;-;1521;-;1310149;-;4076
1;-;-;1521;-;1310150;-;4340
1;-;-;1521;-;1310151;-;4953
1;-;-;1521;-;1310152;-;4177
1;-;-;1521;-;1310153;-;5432
1;-;-;1521;-;1310154;-;4059
1;-;-;1521;-;1310155;-;4151
1;-;-;1521;-;1310156;-;5151
1;-;-;1521;-;1310157;-;4128
1;-;-;1521;-;1310158;-;4259
1;-;-;1521;-;1310159;-;3842
1;-;-;1521;-;1310160;-;5345
1;-;-;1521;-;1310161;-;4793
1;-;-;1521;-;1310162;-;5318
1;-;-;1521;-;1310163;-;5232
1;-;-;1521;-;1310164;-;4374
1;-;-;1521;-;1310165;-;4889
1;-;-;1521;-;1310166;-;4103
1;-;5;1522;-;-;608712;-
1;-;-;1522;10080;-;-;12366
1;-;-;1522;10081;-;-;15088
1;-;-;1522;10082;-;-;15467
1;-;-;1522;10083;-;-;14022
1;-;-;1522;10084;-;-;15741
1;-;-;1522;10085;-;-;12717
1;-;-;1522;10086;-;-;13313
1;-;-;1522;-;1310167;-;3912
1;-;-;1522;-;1310168;-;4673
1;-;-;1522;-;1310169;-;4482
1;-;-;1522;-;1310170;-;3788
1;-;-;1522;-;1310171;-;4958
1;-;-;1522;-;1310172;-;4130
1;-;-;1522;-;1310173;-;4978
1;-;-;1522;-;1310174;-;4637
1;-;-;1522;-;1310175;-;4961
1;-;-;1522;-;1310176;-;5591
1;-;-;1522;-;1310177;-;5630
1;-;-;1522;-;1310178;-;5526
1;-;-;1522;-;1310179;-;5267
1;-;-;1522;-;1310180;-;5485
1;-;-;1522;-;1310181;-;4712
1;-;-;1522;-;1310182;-;4020
1;-;-;1522;-;1310183;-;4975
1;-;-;1522;-;1310184;-;5451
1;-;-;1522;-;1310185;-;5032
1;-;-;1522;-;1310186;-;5028
1;-;-;1522;-;1310187;-;4826
1;-;-;1522;-;1310188;-;5153
1;-;-;1522;-;1310189;-;5473
1;-;-;1522;-;1310190;-;3903
1;-;-;1522;-;1310191;-;4779
1;-;-;1522;-;1310192;-;3806
1;-;-;1522;-;1310193;-;3791
1;-;-;1522;-;1310194;-;5443
1;-;-;1522;-;1310195;-;5341
1;-;-;1522;-;1310196;-;5263
1;-;-;1522;-;1310197;-;4523
1;-;-;1522;-;1310198;-;4827
1;-;-;1522;-;1310199;-;3777
1;-;-;1522;-;1310200;-;5538
1;-;-;1522;-;1310201;-;4969
1;-;-;1522;-;1310202;-;4696
1;-;-;1522;-;1310203;-;4038
1;-;-;1522;-;1310204;-;3970
1;-;-;1522;-;1310205;-;5307
1;-;-;1522;-;1310206;-;5011
1;-;-;1522;-;1310207;-;5063
1;-;-;1522;-;1310208;-;4289
1;-;5;1523;-;-;556107;-
1;-;-;1523;10087;-;-;14074
1;-;-;1523;10088;-;-;12797
1;-;-;1523;10089;-;-;13210
1;-;-;1523;10090;-;-;13879
1;-;-;1523;10091;-;-;14405
1;-;-;1523;10092;-;-;16302
1;-;-;1523;-;1310209;-;4468
1;-;-;1523;-;1310210;-;4843
1;-;-;1523;-;1310211;-;4342
1;-;-;1523;-;1310212;-;5117
1;-;-;1523;-;1310213;-;5629
1;-;-;1523;-;1310214;-;5492
1;-;-;1523;-;1310215;-;4484
1;-;-;1523;-;1310216;-;5115
1;-;-;1523;-;1310217;-;5251
1;-;-;1523;-;1310218;-;4732
1;-;-;1523;-;1310219;-;3879
1;-;-;1523;-;1310220;-;3893
1;-;-;1523;-;1310221;-;4133
1;-;-;1523;-;1310222;-;4176
1;-;-;1523;-;1310223;-;4078
1;-;-;1523;-;1310224;-;4113
1;-;-;1523;-;1310225;-;5025
1;-;-;1523;-;1310226;-;4672
1;-;-;1523;-;1310227;-;4351
1;-;-;1523;-;1310228;-;4347
1;-;-;1523;-;1310229;-;4331
1;-;-;1523;-;1310230;-;3798
1;-;-;1523;-;1310231;-;4310
1;-;-;1523;-;1310232;-;4868
1;-;-;1523;-;1310233;-;3999
1;-;-;1523;-;1310234;-;3818
1;-;-;1523;-;1310235;-;5353
1;-;-;1523;-;1310236;-;4978
1;-;-;1523;-;1310237;-;4645
1;-;-;1523;-;1310238;-;5132
1;-;-;1523;-;1310239;-;4641
1;-;-;1523;-;1310240;-;5437
1;-;-;1523;-;1310241;-;4778
1;-;-;1523;-;1310242;-;4143
1;-;-;1523;-;1310243;-;4004
1;-;-;1523;-;1310244;-;5381
1;-;-;1523;-;1310245;-;4604
1;-;-;1523;-;1310246;-;5389
1;-;-;1523;-;1310247;-;4754
1;-;-;1523;-;1310248;-;4811
1;-;-;1523;-;1310249;-;3795
1;-;5;1524;-;-;571727;-
1;-;-;1524;10093;-;-;15904
1;-;-;1524;10094;-;-;11062
1;-;-;1524;10095;-;-;15408
1;-;-;1524;10096;-;-;13996
1;-;-;1524;10097;-;-;15135
1;-;-;1524;10098;-;-;11035
1;-;-;1524;10099;-;-;15641
1;-;-;1524;10100;-;-;13916
1;-;-;1524;-;1310250;-;5394
1;-;-;1524;-;1310251;-;3832
1;-;-;1524;-;1310252;-;3836
1;-;-;1524;-;1310253;-;4665
1;-;-;1524;-;1310254;-;3950
1;-;-;1524;-;1310255;-;4227
1;-;-;1524;-;1310256;-;4899
1;-;-;1524;-;1310257;-;3845
1;-;-;1524;-;1310258;-;4212
1;-;-;1524;-;1310259;-;4796
1;-;-;1524;-;1310260;-;4474
1;-;-;1524;-;1310261;-;4209
1;-;-;1524;-;1310262;-;4418
1;-;-;1524;-;1310263;-;4245
1;-;-;1524;-;1310264;-;4680
1;-;-;1524;-;1310265;-;5637
1;-;-;1524;-;1310266;-;5350
1;-;-;1524;-;1310267;-;5260
1;-;-;1524;-;1310268;-;3969
1;-;-;1524;-;1310269;-;4972
1;-;-;1524;-;1310270;-;4314
1;-;-;1524;-;1310271;-;3781
1;-;-;1524;-;1310272;-;3985
1;-;-;1524;-;1310273;-;3759
1;-;-;1524;-;1310274;-;5374
1;-;-;1524;-;1310275;-;3936
1;-;-;1524;-;1310276;-;4298
1;-;-;1524;-;1310277;-;4356
1;-;-;1524;-;1310278;-;5555
1;-;-;1524;-;1310279;-;3994
1;-;-;1524;-;1310280;-;4393
1;-;-;1524;-;1310281;-;5039
1;-;-;1524;-;1310282;-;4232
1;-;-;1524;-;1310283;-;4963
1;-;-;1524;-;1310284;-;4097
1;-;-;1524;-;1310285;-;5381
1;-;-;1524;-;1310286;-;5572
1;-;-;1524;-;1310287;-;5055
1;-;-;1524;-;1310288;-;4652
1;-;-;1524;-;1310289;-;4397
1;-;-;1524;-;1310290;-;4064
1;-;-;1524;-;1310291;-;3852
1;-;-;1524;-;1310292;-;5229
1;-;-;1524;-;1310293;-;5513
1;-;-;1524;-;1310294;-;3783
1;-;-;1524;-;1310295;-;3904
1;-;5;1525;-;-;641489;-
1;-;-;1525;10101;-;-;12683
1;-;-;1525;10102;-;-;13553
1;-;-;1525;10103;-;-;15616
1;-;-;1525;10104;-;-;13756
1;-;-;1525;10105;-;-;14526
1;-;-;1525;-;1310296;-;3783
1;-;-;1525;-;1310297;-;4796
1;-;-;1525;-;1310298;-;4141
1;-;-;1525;-;1310299;-;5583
1;-;-;1525;-;1310300;-;4185
1;-;-;1525;-;1310301;-;4169
1;-;-;1525;-;1310302;-;5538
1;-;-;1525;-;1310303;-;5478
1;-;-;1525;-;1310304;-;5292
1;-;-;1525;-;1310305;-;4781
1;-;-;1525;-;1310306;-;5223
1;-;-;1525;-;1310307;-;5607
1;-;-;1525;-;1310308;-;4554
1;-;-;1525;-;1310309;-;4558
1;-;-;1525;-;1310310;-;4888
1;-;-;1525;-;1310311;-;5244
1;-;-;1525;-;1310312;-;4818
1;-;-;1525;-;1310313;-;4207
1;-;-;1525;-;1310314;-;3858
1;-;-;1525;-;1310315;-;5429
1;-;-;1525;-;1310316;-;4321
1;-;-;1525;-;1310317;-;4654
1;-;-;1525;-;1310318;-;5089
1;-;-;1525;-;1310319;-;5346
1;-;-;1525;-;1310320;-;5256
1;-;-;1525;-;1310321;-;5016
1;-;-;1525;-;1310322;-;3825
1;-;-;1525;-;1310323;-;4837
1;-;-;1525;-;1310324;-;4920
1;-;-;1525;-;1310325;-;4816
1;-;-;1525;-;1310326;-;4996
1;-;-;1525;-;1310327;-;5140
1;-;-;1525;-;1310328;-;4084
1;-;-;1525;-;1310329;-;3790
1;-;-;1525;-;1310330;-;5055
1;-;-;1525;-;1310331;-;4094
1;-;-;1525;-;1310332;-;5429
1;-;-;1525;-;1310333;-;4763
1;-;-;1525;-;1310334;-;4066
1;-;-;1525;-;1310335;-;4212
1;-;-;1525;-;1310336;-;4959
1;-;-;1525;-;1310337;-;4022
1;-;-;1525;-;1310338;-;3826
1;-;5;1526;-;-;599059;-
1;-;-;1526;10106;-;-;11525
1;-;-;1526;10107;-;-;15061
1;-;-;1526;10108;-;-;13381
1;-;-;1526;10109;-;-;11978
1;-;-;1526;10110;-;-;11930
1;-;-;1526;10111;-;-;15164
1;-;-;1526;10112;-;-;13633
1;-;-;1526;-;1310339;-;5311
1;-;-;1526;-;1310340;-;4353
1;-;-;1526;-;1310341;-;4086
1;-;-;1526;-;1310342;-;4952
1;-;-;1526;-;1310343;-;5504
1;-;-;1526;-;1310344;-;4545
1;-;-;1526;-;1310345;-;4226
1;-;-;1526;-;1310346;-;4850
1;-;-;1526;-;1310347;-;4601
1;-;-;1526;-;1310348;-;5109
1;-;-;1526;-;1310349;-;4202
1;-;-;1526;-;1310350;-;5227
1;-;-;1526;-;1310351;-;4201
1;-;-;1526;-;1310352;-;4807
1;-;-;1526;-;1310353;-;4607
1;-;-;1526;-;1310354;-;4348
1;-;-;1526;-;1310355;-;4023
1;-;-;1526;-;1310356;-;4115
1;-;-;1526;-;1310357;-;5199
1;-;-;1526;-;1310358;-;5537
1;-;-;1526;-;1310359;-;4130
1;-;-;1526;-;1310360;-;3784
1;-;-;1526;-;1310361;-;4803
1;-;-;1526;-;1310362;-;4639
1;-;-;1526;-;1310363;-;5360
1;-;-;1526;-;1310364;-;5233
1;-;-;1526;-;1310365;-;4156
1;-;-;1526;-;1310366;-;4316
1;-;-;1526;-;1310367;-;5373
1;-;-;1526;-;1310368;-;3921
